,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2,825,Tether USDt,USDT,tether,154365,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,182414087777.58276,185979160912.5475,True,,3,,,,2025-10-22T13:07:00.000Z,1.0002389395822344,192939483224.48337,43.8998,-0.02301108,0.00563862,-0.04595903,-0.05132144,0.06915795,-0.02549713,182457673723.51,4.9978,186023598695.56,,2025-10-22T13:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-10-22 18:39:35.781238
3,1839,BNB,BNB,bnb,2862,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'made-in-china']",139180799.97,139180280.59,139180280.59,False,,4,,,,2025-10-22T13:08:00.000Z,1075.896053946771,4132238256.6273894,7.4715,0.73730297,-0.27541083,-8.03961792,5.13287433,20.84918588,39.88320153,149743514673.98535,4.1017,149744073472.88,,2025-10-22T13:08:00.000Z,,,,,,2025-10-22 18:39:35.781238
4,52,XRP,XRP,xrp,1733,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59975443601.0,99985782669.0,False,,5,,,,2025-10-22T13:07:00.000Z,2.398665812982401,5033651276.486183,8.5128,0.08233728,-1.14941009,-3.65253072,-15.81105208,-20.83931958,-24.03647188,143861046184.1728,3.944,239866581298.24,,2025-10-22T13:07:00.000Z,,,,,,2025-10-22 18:39:35.781238
5,5426,Solana,SOL,solana,1030,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,546664609.0772316,612427889.4779987,True,,6,525236893.3,97317559809.27022,,2025-10-22T13:07:00.000Z,185.28317612617752,8310908876.118824,47.3257,0.26242158,-0.84731587,-8.14984402,-17.00835921,-8.21883852,-0.40197817,101287755045.60469,2.7745,113472584510.74,,2025-10-22T13:07:00.000Z,,,,,,2025-10-22 18:39:35.781238
6,3408,USDC,USDC,usd-coin,33293,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",,76706208177.56052,76706208177.56052,False,,7,60901219650.23,60883250685.45954,,2025-10-22T13:07:00.000Z,0.9997049490162322,22156254276.791904,28.0137,-0.02855373,-0.01608341,-0.01182534,-0.02102122,-0.01647034,-0.01788774,76683575935.37663,2.1023,76683575935.38,,2025-10-22T13:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-10-22 18:39:35.781238
7,1958,TRON,TRX,tron,1250,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94665106647.97351,94665119233.28891,True,,8,94667886298.43,30286976714.10039,,2025-10-22T13:07:00.000Z,0.3199287308330099,1053178636.8602146,74.077,-0.11306129,-0.77342457,0.83631054,-6.21136991,-11.77714902,3.37453059,30286087424.05769,0.8296,30286091450.46,,2025-10-22T13:07:00.000Z,,,,,,2025-10-22 18:39:35.781238
8,74,Dogecoin,DOGE,dogecoin,1332,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,151455956383.70523,151455956383.70523,True,,9,,,,2025-10-22T13:08:00.000Z,0.1911412781075212,2950081359.664442,52.7841,0.15794702,-2.09296107,-4.67659267,-20.7618827,-19.17032956,-19.26325992,28949485080.178406,0.7937,28949485080.18,,2025-10-22T13:08:00.000Z,,,,,,2025-10-22 18:39:35.781238
9,2010,Cardano,ADA,cardano,1612,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35850699609.68396,44994681408.88077,False,,10,37997904336.0,24205856330.069683,,2025-10-22T13:08:00.000Z,0.6370313508878581,1197091256.1930256,39.9492,0.27129944,-1.92604077,-7.27990084,-23.25473601,-30.09846472,-21.37211989,22838019602.631783,0.626,28666410789.95,,2025-10-22T13:08:00.000Z,,,,,,2025-10-22 18:39:35.781238
10,32196,Hyperliquid,HYPE,hyperliquid,177,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",1000000000.0,336685219.0,999584316.0,False,,11,333931719.0,12033467151.695301,,2025-10-22T13:07:00.000Z,36.03571169498667,628988085.021936,45.7405,0.43860994,-0.70562683,-8.42255825,-26.63146755,-17.51709836,-16.49398651,12132691483.847446,0.3323,36035711694.99,,2025-10-22T13:07:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-10-22 18:39:35.781238
11,1975,Chainlink,LINK,chainlink,2132,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'metisdao-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'blast-ecosystem', 'move-vm', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'x-layer-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'bera-chain-ecosystem', 'unichain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem']",1000000000.0,678099970.4525867,1000000000.0,False,,12,,,,2025-10-22T13:08:00.000Z,17.430388528704334,1198418788.8162563,16.0716,0.2482,-4.3535838,-6.07468305,-18.86027169,-32.14571086,-3.05639716,11819545946.291515,0.324,17430388528.7,,2025-10-22T13:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-10-22 18:39:35.781238
12,29470,Ethena USDe,USDe,ethena-usde,233,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem', 'plasma-ecosystem']",,11092325476.046688,11092325476.046688,True,,13,,,,2025-10-22T13:07:00.000Z,0.9994857642791218,442100245.8135414,-43.9125,-0.01084871,0.01024398,-0.07789186,-0.19140283,-0.08606547,-0.19205265,11086621406.059298,0.3037,11086621406.06,,2025-10-22T13:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2025-10-22 18:39:35.781238
13,512,Stellar,XLM,stellar,771,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,32007031575.270016,50001786884.69561,False,,14,31531408660.0,9835374540.472784,,2025-10-22T13:07:00.000Z,0.31192309378013006,251804875.9972452,19.5354,0.15591348,-1.41783983,-5.74618524,-13.65425123,-24.10887927,-27.22473029,9983732311.676533,0.2737,15596718275.4,,2025-10-22T13:07:00.000Z,,,,,,2025-10-22 18:39:35.781238
14,1831,Bitcoin Cash,BCH,bitcoin-cash,1081,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19942375.0,19942375.0,False,,15,,,,2025-10-22T13:08:00.000Z,472.2604287141477,499459297.66520137,-5.4914,-0.07588766,-0.50832546,-10.8281552,-17.43402531,-19.3188996,-9.32267213,9417994567.0783,0.258,9917469003.0,,2025-10-22T13:08:00.000Z,,,,,,2025-10-22 18:39:35.781238
0,1,Bitcoin,BTC,bitcoin,12442,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19938256.0,19938256.0,False,,1,,,,2025-10-22T13:08:00.000Z,108012.86898466003,103365315675.01392,63.8883,0.27617485,-0.6199152,-3.21226185,-4.30525195,-6.17418601,-8.98964396,2153588233110.6118,59.0407,2268270248677.86,,2025-10-22T13:08:00.000Z,,,,,,2025-10-22 18:40:36.362517
1,1027,Ethereum,ETH,ethereum,10924,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120698359.21669126,120698359.21669126,True,,2,,,,2025-10-22T13:08:00.000Z,3842.4640650374504,50495235920.70506,39.2341,0.31550467,-1.03700329,-5.8157092,-8.60395079,-18.55232316,5.37885836,463779107999.1179,12.7145,463779107999.12,,2025-10-22T13:08:00.000Z,,,,,,2025-10-22 18:40:36.362517
2,825,Tether USDt,USDT,tether,154365,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,182414087777.58276,185979160912.5475,True,,3,,,,2025-10-22T13:08:00.000Z,1.0003348808413195,192928364326.44806,43.7271,-0.01724256,-0.00636227,-0.03694583,-0.05208037,0.0743368,-0.02151591,182475174760.76624,5.0036,186041441770.42,,2025-10-22T13:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-10-22 18:40:36.362517
3,1839,BNB,BNB,bnb,2862,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'made-in-china']",139180799.97,139180280.59,139180280.59,False,,4,,,,2025-10-22T13:09:00.000Z,1075.845665983907,4131586158.2380643,7.4615,0.72773881,-0.26307365,-8.11508049,5.12891472,20.81274961,39.81739453,149736501663.17563,4.1059,149737060435.9,,2025-10-22T13:09:00.000Z,,,,,,2025-10-22 18:40:36.362517
4,52,XRP,XRP,xrp,1733,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59975443601.0,99985782669.0,False,,5,,,,2025-10-22T13:08:00.000Z,2.398589635949465,5034020461.773074,8.4691,0.06681272,-1.15055878,-3.67802276,-15.81103819,-20.84351167,-24.01474401,143856477432.83026,3.9438,239858963594.95,,2025-10-22T13:08:00.000Z,,,,,,2025-10-22 18:40:36.362517
5,5426,Solana,SOL,solana,1030,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,546664609.0772316,612427889.4779987,True,,6,525236893.3,97303109069.9553,,2025-10-22T13:08:00.000Z,185.25566332290867,8311165052.323574,47.2639,0.23751729,-0.84443509,-8.18099318,-17.04918169,-8.23199982,-0.39997616,101272714769.76111,2.774,113455734902.7,,2025-10-22T13:08:00.000Z,,,,,,2025-10-22 18:40:36.362517
6,3408,USDC,USDC,usd-coin,33293,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",,76706208177.56052,76706208177.56052,False,,7,60901219650.23,60889870032.60855,,2025-10-22T13:08:00.000Z,0.9998136389109014,22146505773.63596,28.1498,-0.03744261,-0.02016673,-0.00892123,-0.03163398,0.00804999,-0.01441021,76691913125.06392,2.1025,76691913125.06,,2025-10-22T13:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-10-22 18:40:36.362517
7,1958,TRON,TRX,tron,1250,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94665106647.97351,94665119233.28891,True,,8,94667886298.43,30286632978.62581,,2025-10-22T13:08:00.000Z,0.3199250998712548,1053130286.6587938,73.9402,-0.11129663,-0.77145482,0.82836518,-6.21685986,-11.77666908,3.37075272,30285743698.67591,0.8296,30285747725.03,,2025-10-22T13:08:00.000Z,,,,,,2025-10-22 18:40:36.362517
8,74,Dogecoin,DOGE,dogecoin,1332,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,151455956383.70523,151455956383.70523,True,,9,,,,2025-10-22T13:09:00.000Z,0.19112182143864956,2949301289.706295,52.7296,0.141792,-2.0844014,-4.68448758,-20.83108411,-19.11901534,-19.36980711,28946538251.786407,0.7936,28946538251.79,,2025-10-22T13:09:00.000Z,,,,,,2025-10-22 18:40:36.362517
9,2010,Cardano,ADA,cardano,1612,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35850699609.68396,44994681408.88077,False,,10,37997904336.0,24205856330.069683,,2025-10-22T13:08:00.000Z,0.6370313508878581,1197091256.1930256,39.9492,0.27129944,-1.92604077,-7.27990084,-23.25473601,-30.09846472,-21.37211989,22838019602.631783,0.626,28666410789.95,,2025-10-22T13:08:00.000Z,,,,,,2025-10-22 18:40:36.362517
10,32196,Hyperliquid,HYPE,hyperliquid,177,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",1000000000.0,336685219.0,999584316.0,False,,11,333931719.0,12033746096.061909,,2025-10-22T13:08:00.000Z,36.03654702853163,629045520.806964,45.7066,0.43468394,-0.70104905,-8.42550485,-26.64033827,-17.51272322,-16.50321266,12132972728.304972,0.3323,36036547028.53,,2025-10-22T13:08:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-10-22 18:40:36.362517
11,1975,Chainlink,LINK,chainlink,2132,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'metisdao-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'blast-ecosystem', 'move-vm', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'x-layer-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'bera-chain-ecosystem', 'unichain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem']",1000000000.0,678099970.4525867,1000000000.0,False,,12,,,,2025-10-22T13:09:00.000Z,17.429348181516986,1197593509.570032,15.9837,0.21613027,-4.32316782,-6.02810739,-18.87153079,-32.21689093,-3.16634383,11818840486.894512,0.324,17429348181.52,,2025-10-22T13:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-10-22 18:40:36.362517
12,29470,Ethena USDe,USDe,ethena-usde,233,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem', 'plasma-ecosystem']",,11092325476.046688,11092325476.046688,True,,13,,,,2025-10-22T13:08:00.000Z,0.9994915691524379,442100448.12832516,-43.9382,-0.00933832,0.00793469,-0.07326801,-0.18852687,-0.08534415,-0.19202858,11086685795.603466,0.3037,11086685795.6,,2025-10-22T13:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2025-10-22 18:40:36.362517
13,512,Stellar,XLM,stellar,771,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,32007031575.270016,50001786884.69561,False,,14,31531408660.0,9834723254.314186,,2025-10-22T13:08:00.000Z,0.3119024386243258,251748298.0401888,19.4386,0.13838038,-1.42196954,-5.76385638,-13.65916984,-24.11586649,-27.21356643,9983071201.452515,0.2737,15595685480.29,,2025-10-22T13:08:00.000Z,,,,,,2025-10-22 18:40:36.362517
14,1831,Bitcoin Cash,BCH,bitcoin-cash,1081,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19942375.0,19942375.0,False,,15,,,,2025-10-22T13:09:00.000Z,472.2524531317478,499251344.6724733,-5.5369,-0.09378419,-0.51887854,-10.85924936,-17.44360557,-19.30759439,-9.37173401,9417835515.02324,0.2582,9917301515.77,,2025-10-22T13:09:00.000Z,,,,,,2025-10-22 18:40:36.362517
0,1,Bitcoin,BTC,bitcoin,12442,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19938256.0,19938256.0,False,,1,,,,2025-10-22T13:11:00.000Z,108187.36606389278,103849636773.63397,64.333,0.38817845,-0.18540368,-3.12579412,-4.19294299,-6.02426161,-8.82261967,2157067400547.6067,59.1361,2271934687341.75,,2025-10-22T13:11:00.000Z,,,,,,2025-10-22 18:41:37.289556
1,1027,Ethereum,ETH,ethereum,10924,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120698359.21669126,120698359.21669126,True,,2,,,,2025-10-22T13:10:00.000Z,3845.676771673229,50732406812.803696,40.9134,0.38417627,-0.76303691,-5.69852765,-8.48576843,-18.52589798,5.44967951,464166876418.7009,12.7252,464166876418.7,,2025-10-22T13:10:00.000Z,,,,,,2025-10-22 18:41:37.289556
